"species_id","family","genus","species","id_level","full_id"
531,"Apocynaceae","Aspidosperma","tambopatensis","species",1
532,"Apocynaceae","Aspidosperma","tomentosum","species",1
533,"Apocynaceae","Bonafousia","disticha","species",1
534,"Apocynaceae","Bonafousia","m1","genus",0
535,"Apocynaceae","Bonafousia","sahanho","species",1
536,"Apocynaceae","Bonafousia","sananho","species",1
537,"Apocynaceae","Bonafousia","undulata","species",1
538,"Apocynaceae","Callichlamys","latifolia","species",1
539,"Apocynaceae","Cerberiopsis","m1","genus",0
540,"Apocynaceae","Chilocarpus","m1","genus",0
541,"Apocynaceae","Clitandra","cymulosa","species",1
542,"Apocynaceae","Clusia","m1","genus",0
543,"Apocynaceae","Condylocarpon","m1","genus",0
544,"Apocynaceae","Couma","macrocarpa","species",1
545,"Apocynaceae","Cyclocotyla","congolensis","species",1
546,"Apocynaceae","Dictyophleba","m1","genus",0
547,"Apocynaceae","Dictyophleba","ochracea","species",1
548,"Apocynaceae","Dictyophleba","stipulosa","species",1
549,"Apocynaceae","Dictyophlebia","m1","genus",0
550,"Apocynaceae","Formosia","benthamiana?","species",1
551,"Apocynaceae","Forsteronia","?","genus",0
552,"Apocynaceae","Forsteronia","acouci","species",1
553,"Apocynaceae","Forsteronia","affinis","species",1
554,"Apocynaceae","Forsteronia","amblybasis","species",1
555,"Apocynaceae","Forsteronia","amblybasis ssp decipiens","species",1
556,"Apocynaceae","Forsteronia","glabrescens","species",1
557,"Apocynaceae","Forsteronia","m1","genus",0
558,"Apocynaceae","Forsteronia","m2","genus",0
559,"Apocynaceae","Forsteronia","myriantha","species",1
560,"Apocynaceae","Forsteronia","peninsularis","species",1
561,"Apocynaceae","Forsteronia","spicata","species",1
562,"Apocynaceae","Forsteronia","subcordata","species",1
563,"Apocynaceae","Fosteronia","graciloides","species",1
564,"Apocynaceae","Funtumia","africana","species",1
565,"Apocynaceae","Funtumia","elastica","species",1
566,"Apocynaceae","Geissospermum","laeve","species",1
567,"Apocynaceae","Himatanthus","articulatus","species",1
568,"Apocynaceae","Himatanthus","m1","genus",0
569,"Apocynaceae","Himatanthus","sucuuba","species",1
570,"Apocynaceae","Holarrhena","antidysenterica","species",1
571,"Apocynaceae","Hunteria","camerunensis","species",1
572,"Apocynaceae","Hunteria","m1","genus",0
573,"Apocynaceae","Hunteria","umbellata","species",1
574,"Apocynaceae","Kibatalia","gitingensis","species",1
575,"Apocynaceae","Kibatalia","maingayi","species",1
576,"Apocynaceae","Lacmellea","cf panamensis","species",1
577,"Apocynaceae","Lacmellea","floribunda","species",1
578,"Apocynaceae","Lacmellea","klugii","species",1
579,"Apocynaceae","Lacmellea","m1","genus",0
580,"Apocynaceae","Lacmellea","panamamensis","species",1
581,"Apocynaceae","Lacmellea","panamensis","species",1
582,"Apocynaceae","Lacmellea","pauciflora","species",1
583,"Apocynaceae","Landolphia","dulcis","species",1
584,"Apocynaceae","Landolphia","incerta","species",1
585,"Apocynaceae","Landolphia","m1","genus",0
586,"Apocynaceae","Landolphia","m2","genus",0
587,"Apocynaceae","Landolphia","m3","genus",0
588,"Apocynaceae","Landolphia","m4","genus",0
589,"Apocynaceae","Landolphia","m5","genus",0
590,"Apocynaceae","Landolphia","m6","genus",0
591,"Apocynaceae","Landolphia","membranacea","species",1
592,"Apocynaceae","Landolphia","micrantha","species",1
593,"Apocynaceae","Landolphia","owariensis","species",1
594,"Apocynaceae","Landolphia","togoloana","species",1
595,"Apocynaceae","Laubertia","m1","genus",0
596,"Apocynaceae","Laxoplumeria","tessmanii","species",1
597,"Apocynaceae","M","m1","family",0
598,"Apocynaceae","M1","m1","family",0
599,"Apocynaceae","M2","m1","family",0
600,"Apocynaceae","M3","m1","family",0
601,"Apocynaceae","M4","m1","family",0
602,"Apocynaceae","M5","m1","family",0
603,"Apocynaceae","M6","m1","family",0
604,"Apocynaceae","M7","m1","family",0
605,"Apocynaceae","Macropharynx","renteriae","species",1
606,"Apocynaceae","Malouetia","m1","genus",0
607,"Apocynaceae","Malouetia","peruviana","species",1
608,"Apocynaceae","Malouetia","quadricasarum","species",1
609,"Apocynaceae","Malouetia","tamaquarina","species",1
610,"Apocynaceae","Mandevilla","m1","genus",0
611,"Apocynaceae","Mandevilla","veraguasensis","species",1
612,"Apocynaceae","Marsdenia","altissima","species",1
613,"Apocynaceae","Marsdenia","undulata","species",1
614,"Apocynaceae","Mascarenhasia","arborescens","species",1
615,"Apocynaceae","Mascarenhasia","m1","genus",0
616,"Apocynaceae","Meiospermum","miana","species",1
617,"Apocynaceae","Melodinus","australis","species",1
618,"Apocynaceae","Melodinus","m1","genus",0
619,"Apocynaceae","Melodinus","odentadenia","species",1
620,"Apocynaceae","Mesechites","trifida","species",1
621,"Apocynaceae","Motandra","m1","genus",0
622,"Apocynaceae","Motandra","m2","genus",0
623,"Apocynaceae","Mucoa","duckei","species",1
624,"Apocynaceae","Neocouma","ternstroemiacea","species",1
625,"Apocynaceae","Ochrosia","glomerata","species",1
626,"Apocynaceae","Ocinotis","pontyi","species",1
627,"Apocynaceae","Odontadenia","diplobotrya","species",1
628,"Apocynaceae","Odontadenia","m1","genus",0
629,"Apocynaceae","Odontadenia","m2","genus",0
630,"Apocynaceae","Odontadenia","macrantha","species",1
631,"Apocynaceae","Odontadenia","puncticulosa","species",1
632,"Apocynaceae","Oncinotis","glabrata","species",1
633,"Apocynaceae","Oncinotis","m1","genus",0
634,"Apocynaceae","Oncinotis","pontyi","species",1
635,"Apocynaceae","Oncinotis","tomentella","species",1
636,"Apocynaceae","Pachypodium","geayi","species",1
637,"Apocynaceae","Pachypodium","meridionale","species",1
638,"Apocynaceae","Pacouria","m1","genus",0
639,"Apocynaceae","Pagiantha","cerifera","species",1
640,"Apocynaceae","Papuechites","m1","genus",0
641,"Apocynaceae","Parsonsia","largiflora","species",1
642,"Apocynaceae","Parsonsia","largiflora cf","species",1
643,"Apocynaceae","Peltastes","m1","genus",0
644,"Apocynaceae","Peschiera","australis","species",1
645,"Apocynaceae","Peschiera","laeta","species",1
646,"Apocynaceae","Plectaneia","m1","genus",0
647,"Apocynaceae","Pleiocarpa","m1","genus",0
648,"Apocynaceae","Pleiocarpa","rostrata","species",1
649,"Apocynaceae","Plumeria","m1","genus",0
650,"Apocynaceae","Plumeria","rubra","species",1
651,"Apocynaceae","Pouteria","m1","genus",0
652,"Apocynaceae","Prestonia","cf trifida","species",1
653,"Apocynaceae","Prestonia","coalita","species",1
654,"Apocynaceae","Prestonia","coalita?","species",1
655,"Apocynaceae","Prestonia","m1","genus",0
656,"Apocynaceae","Prestonia","mollis","species",1
657,"Apocynaceae","Prestonia","obovata","species",1
658,"Apocynaceae","Prestonia","portobellensis","species",1
659,"Apocynaceae","Prestonia","robusta","species",1
660,"Apocynaceae","Prestonia","rotundifolia","species",1
661,"Apocynaceae","Pycnobotrya","nitida","species",1
662,"Apocynaceae","Rauvolfia","m1","genus",0
663,"Apocynaceae","Rauvolfia","obtusiflora","species",1
664,"Apocynaceae","Rauvolfia","viridis","species",1
665,"Apocynaceae","Rauvolfia","vomitaria","species",1
666,"Apocynaceae","Rhigospira","quadrangularis","species",1
667,"Apocynaceae","Rhigospira","quadrangulasis","species",1
668,"Apocynaceae","Salacia","m1","genus",0
669,"Apocynaceae","Secondatia","m","genus",0
670,"Apocynaceae","Secondatia","peruviana","species",1
671,"Apocynaceae","Secondatia?","m1","genus",0
672,"Apocynaceae","Stemmadenia","donnell-smithii","species",1
673,"Apocynaceae","Stemmadenia","glabra","species",1
674,"Apocynaceae","Stemmadenia","grandiflora","species",1
675,"Apocynaceae","Stemmadenia","obovata","species",1
676,"Apocynaceae","Strophanthus","kombi","species",1
677,"Apocynaceae","Strophanthus","m1","genus",0
678,"Apocynaceae","Strophanthus","sarmentosus","species",1
679,"Apocynaceae","Tabermaemontana","persicariifolia","species",1
680,"Apocynaceae","Tabernaemontana","?","genus",0
681,"Apocynaceae","Tabernaemontana","aff costaricensis","species",1
682,"Apocynaceae","Tabernaemontana","amygdalifolia","species",1
683,"Apocynaceae","Tabernaemontana","arborea","species",1
684,"Apocynaceae","Tabernaemontana","columbiensis","species",1
685,"Apocynaceae","Tabernaemontana","corymbosa","species",1
686,"Apocynaceae","Tabernaemontana","crassa","species",1
687,"Apocynaceae","Tabernaemontana","dendropanax cf","species",1
688,"Apocynaceae","Tabernaemontana","eusepala","species",1
689,"Apocynaceae","Tabernaemontana","m","genus",0
690,"Apocynaceae","Tabernaemontana","m1","genus",0
691,"Apocynaceae","Tabernaemontana","m2","genus",0
692,"Apocynaceae","Tabernaemontana","mocquerysii","species",1
693,"Apocynaceae","Tabernaemontana","pandacaqui","species",1
694,"Apocynaceae","Tabernaemontana","penduliflora","species",1
695,"Apocynaceae","Tabernaemontana","persicariifolia","species",1
696,"Apocynaceae","Tabernaemontana","sanaho","species",1
697,"Apocynaceae","Tabernaemontana","sananho","species",1
698,"Apocynaceae","Tabernaemontana","sananho cf","species",1
699,"Apocynaceae","Tabernaemontana","sananho cf.","species",1
700,"Apocynaceae","Tabernaemontana","undulata","species",1
701,"Apocynaceae","Thevetia","ahouai","species",1
702,"Apocynaceae","Thevetia","ovata","species",1
703,"Apocynaceae","Trachelosperma","m1","genus",0
704,"Apocynaceae","Trachelospermum","asiaticum","species",1
705,"Apocynaceae","Trachelospermum","gracilipes","species",1
706,"Apocynaceae","Urceola","javanica","species",1
707,"Apocynaceae","Voacanga","globosa","species",1
708,"Apocynaceae","Voacanga","m1","genus",0
709,"Apocynaceae","Wightia","laevis","species",1
710,"Apocynaceae","Willughbeia","m1","genus",0
711,"Apocynaceae","Wrightia","tomentosa","species",1
712,"Appocynaceae","M1","m1","family",0
713,"Aquifoliaceae","Ilex","aquifolium","species",1
714,"Aquifoliaceae","Ilex","cochinchinensis","species",1
715,"Aquifoliaceae","Ilex","decidua","species",1
716,"Aquifoliaceae","Ilex","denticulata","species",1
717,"Aquifoliaceae","Ilex","formosae","species",1
718,"Aquifoliaceae","Ilex","formosae cf","species",1
719,"Aquifoliaceae","Ilex","hayati","species",1
720,"Aquifoliaceae","Ilex","integra","species",1
721,"Aquifoliaceae","Ilex","lochinchinensis","species",1
722,"Aquifoliaceae","Ilex","m1","genus",0
723,"Aquifoliaceae","Ilex","m2","genus",0
724,"Aquifoliaceae","Ilex","m3","genus",0
725,"Aquifoliaceae","Ilex","m4","genus",0
726,"Aquifoliaceae","Ilex","m5","genus",0
727,"Aquifoliaceae","Ilex","matsudae","species",1
728,"Aquifoliaceae","Ilex","matsudae cf","species",1
729,"Aquifoliaceae","Ilex","opaca","species",1
730,"Aquifoliaceae","Ilex","rotunda","species",1
731,"Aquifoliaceae","Ilex","sebertii","species",1
732,"Aquifoliaceae","Ilex","tolucana","species",1
733,"Aquifoliaceae","Ilex","verticillata","species",1
734,"Aquifoliaceae","Ilex","vomitoria","species",1
735,"Aquifoliaceae","Ilex","wightiana","species",1
736,"Aquifoliaceae","Ilex","yurumanguinis","species",1
737,"Aquifoliaceae","Ilex?","m2","genus",0
738,"Aquifoliaceae","Ilex?","m3","genus",0
739,"Aquifoliaceae","Ilex?","sebertii","species",1
740,"Aquifoliaceae","Phelline","comosa","species",1
741,"Aquifoliaceae","Phelline","comosa cf","species",1
742,"Araceae","Allocasia","macrorhiza","species",1
743,"Araceae","Anthurium","","genus",0
744,"Araceae","Anthurium","breviscapum","species",1
745,"Araceae","Anthurium","cf lutescens","species",1
746,"Araceae","Anthurium","cf obtusilobum","species",1
747,"Araceae","Anthurium","cf. argyrostachyum","species",1
748,"Araceae","Anthurium","cf. bogotense","species",1
749,"Araceae","Anthurium","cf. corrugatum","species",1
750,"Araceae","Anthurium","cf. nanegalense","species",1
751,"Araceae","Anthurium","clavigerum","species",1
752,"Araceae","Anthurium","cordiforme","species",1
753,"Araceae","Anthurium","coripatense","species",1
754,"Araceae","Anthurium","delichostachyn)","species",1
755,"Araceae","Anthurium","dolichostachyum","species",1
756,"Araceae","Anthurium","dolichostachyum cf","species",1
757,"Araceae","Anthurium","formosum cf","species",1
758,"Araceae","Anthurium","giganteum","species",1
759,"Araceae","Anthurium","m1","genus",0
760,"Araceae","Anthurium","m2","genus",0
761,"Araceae","Anthurium","m2?","species",1
762,"Araceae","Anthurium","m3","genus",0
763,"Araceae","Anthurium","m4","genus",0
764,"Araceae","Anthurium","m5","genus",0
765,"Araceae","Anthurium","m6","genus",0
766,"Araceae","Anthurium","m7","genus",0
767,"Araceae","Anthurium","nigrescens","species",1
768,"Araceae","Anthurium","nigropunctatum","species",1
769,"Araceae","Anthurium","pentaphyllum","species",1
770,"Araceae","Anthurium","pulverulentum","species",1
771,"Araceae","Anthurium","scabrinerve","species",1
772,"Araceae","Anthurium","sodiroanum cf","species",1
773,"Araceae","Anthurium","tripartida","species",1
774,"Araceae","Anthurium","tripartitum","species",1
775,"Araceae","Anthurium","triphyllum","species",1
776,"Araceae","Anthurium","truncicolum","species",1
777,"Araceae","Anthurium","umbraculum","species",1
778,"Araceae","Anthurium","weberbaueri","species",1
779,"Araceae","Dendropanax","arborea","species",1
780,"Araceae","Dendropanax","arborescens","species",1
781,"Araceae","Dieffenbachia","costata","species",1
782,"Araceae","Dieffenbachia","m1","genus",0
783,"Araceae","Dieffenbachia","seguine","species",1
784,"Araceae","Epipremnum","pinnatum","species",1
785,"Araceae","Monstera","cf dubia","species",1
786,"Araceae","Monstera","dubia","species",1
787,"Araceae","Monstera","lechleriana","species",1
788,"Araceae","Monstera","m1","genus",0
789,"Araceae","Monstera","m2","genus",0
790,"Araceae","Oreopanax","echinops","species",1
791,"Araceae","Philodendron","?","genus",0
792,"Araceae","Philodendron Cf","m1","genus",0
793,"Araceae","Philodendron","acutatum","species",1
794,"Araceae","Philodendron","aff fragantissimum","species",1
795,"Araceae","Philodendron","aff fragrantissimum","species",1
796,"Araceae","Philodendron","bipinnatifidum","species",1
797,"Araceae","Philodendron","cf cuneatum","species",1
798,"Araceae","Philodendron","cf purpureoviride","species",1
799,"Araceae","Philodendron","cf scandens","species",1
800,"Araceae","Philodendron","consanguineum","species",1
801,"Araceae","Philodendron","devansayanum","species",1
802,"Araceae","Philodendron","ernestii","species",1
803,"Araceae","Philodendron","ernstii","species",1
804,"Araceae","Philodendron","karstenia","species",1
805,"Araceae","Philodendron","krebsii","species",1
806,"Araceae","Philodendron","m1","genus",0
807,"Araceae","Philodendron","m2","genus",0
808,"Araceae","Philodendron","m3","genus",0
809,"Araceae","Philodendron","m4","genus",0
810,"Araceae","Philodendron","m5","genus",0
811,"Araceae","Philodendron","m6","genus",0
812,"Araceae","Philodendron","megalophyllum","species",1
813,"Araceae","Philodendron","oligospermum","species",1
814,"Araceae","Philodendron","ruizii","species",1
815,"Araceae","Philodendron","sagittifolium","species",1
816,"Araceae","Philodendron","scandens","species",1
817,"Araceae","Philodendron","seguine","species",1
818,"Araceae","Philodendron","sp nov.","species",1
819,"Araceae","Philodendron","tenue","species",1
820,"Araceae","Philodendron","verrucosum","species",1
821,"Araceae","Philodendron/Rhodospatha","m1","genus",0
822,"Araceae","Pothos","rumphii","species",1
823,"Araceae","Pothos","scandens","species",1
824,"Araceae","Rhapidophora","m1","genus",0
825,"Araceae","Rhektophyllum","mirabile","species",1
826,"Araceae","Rhodopspatha","m1","genus",0
827,"Araceae","Rhodospatha","boliviensis","species",1
828,"Araceae","Rhodospatha","densinervia","species",1
829,"Araceae","Rhodospatha","latifolia","species",1
830,"Araceae","Rhodospatha","m","genus",0
831,"Araceae","Rhodospatha","m1","genus",0
832,"Araceae","Rhodospatha","m2","genus",0
833,"Araceae","Rhodospatha","neilii sp nov ined","species",1
834,"Araceae","Rhodospatha","oblongata","species",1
835,"Araceae","Rhodospatha","sp nov (=neillii croat)","species",1
836,"Araceae","Rhodospatha","wendlandii","species",1
837,"Araceae","Rhodospatha/Philodendron","m1","genus",0
838,"Araceae","Rhodospathe","latifolia","species",1
839,"Araceae","Stenospermation","m1","genus",0
840,"Araceae","Stenospermation","spruceanum","species",1
841,"Araceae","Symplocarpus","purpusii","species",1
842,"Araceae","Syngonium","podophyllum","species",1
843,"Araceae","Xanthosoma","m1","genus",0
844,"Araceae","Xanthosoma","macrophylla","species",1
845,"Araceae","Xanthosoma","riopalenquense","species",1
846,"Araceae","Xanthosoma","sagittifolia","species",1
847,"Araceae","Xanthosoma","sagittifolium","species",1
848,"Araliaceae","Arthrophyllum","otopyrenum","species",1
849,"Araliaceae","Delarbrea","longicarpa","species",1
850,"Araliaceae","Dendropanax","arborea","species",1
851,"Araliaceae","Dendropanax","arborens","species",1
852,"Araliaceae","Dendropanax","arborescens","species",1
853,"Araliaceae","Dendropanax","arboreus","species",1
854,"Araliaceae","Dendropanax","arboreus cf","species",1
855,"Araliaceae","Dendropanax","caucanus","species",1
856,"Araliaceae","Dendropanax","cf arboreus","species",1
857,"Araliaceae","Dendropanax","cuneatus","species",1
858,"Araliaceae","Dendropanax","lehmannii","species",1
859,"Araliaceae","Dendropanax","m1","genus",0
860,"Araliaceae","Dendropanax","m2","genus",0
861,"Araliaceae","Dendropanax","stenodontus","species",1
862,"Araliaceae","Dendropanax","trifida","species",1
863,"Araliaceae","Dendropanax","umbellatus","species",1
864,"Araliaceae","Didymopanax","morototoni","species",1
865,"Araliaceae","Didymopanax","umbrosa","species",1
866,"Araliaceae","Gastonia","m1","genus",0
867,"Araliaceae","Hedera","helix","species",1
868,"Araliaceae","Hedera","rhombea","species",1
869,"Araliaceae","M1","m1","family",0
870,"Araliaceae","Meryta","coriacea","species",1
871,"Araliaceae","Oplopanax","horridum","species",1
