"count_id","line","species_id","site_code","liana","count"
104248,8,4984,"LARAYA","",2.0
104249,10,4984,"LARAYA","",1.0
104250,3,5241,"LARAYA","",1.0
104251,5,5346,"LARAYA","",1.0
104252,7,5461,"LARAYA","",1.0
104253,1,5480,"LARAYA","",1.0
104254,4,5480,"LARAYA","",2.0
104255,6,5480,"LARAYA","",1.0
104256,8,5480,"LARAYA","",2.0
104257,10,5480,"LARAYA","",1.0
104258,3,5528,"LARAYA","",1.0
104259,9,5528,"LARAYA","",1.0
104260,5,5637,"LARAYA","L",1.0
104261,2,5712,"LARAYA","L",2.0
104262,5,5712,"LARAYA","L",1.0
104263,9,5790,"LARAYA","L",1.0
104264,1,5845,"LARAYA","",1.0
104265,1,5917,"LARAYA","",1.0
104266,2,5917,"LARAYA","",1.0
104267,10,5926,"LARAYA","",1.0
104268,3,5966,"LARAYA","",1.0
104269,5,6096,"LARAYA","",1.0
104270,3,6119,"LARAYA","",1.0
104271,2,6217,"LARAYA","L",1.0
104272,5,6249,"LARAYA","L",1.0
104273,2,6392,"LARAYA","",1.0
104274,1,6396,"LARAYA","",1.0
104275,3,6396,"LARAYA","",1.0
104276,4,6414,"LARAYA","",1.0
104277,5,6414,"LARAYA","",1.0
104278,6,6414,"LARAYA","",1.0
104279,1,6533,"LARAYA","",3.0
104280,2,6533,"LARAYA","",1.0
104281,4,6533,"LARAYA","",1.0
104282,5,6533,"LARAYA","",2.0
104283,6,6533,"LARAYA","",1.0
104284,7,6533,"LARAYA","",1.0
104285,8,6533,"LARAYA","",1.0
104286,9,6533,"LARAYA","",1.0
104287,1,6537,"LARAYA","",1.0
104288,2,6537,"LARAYA","",2.0
104289,4,6537,"LARAYA","",1.0
104290,9,6537,"LARAYA","",1.0
104291,10,6537,"LARAYA","",1.0
104292,6,6538,"LARAYA","",3.0
104293,8,6538,"LARAYA","",1.0
104294,1,6572,"LARAYA","",1.0
104295,6,6572,"LARAYA","",2.0
104296,7,6572,"LARAYA","",2.0
104297,8,6572,"LARAYA","",5.0
104298,10,6572,"LARAYA","",1.0
104299,3,6607,"LARAYA","",2.0
104300,3,6607,"LARAYA","",1.0
104301,1,6617,"LARAYA","",1.0
104302,2,6617,"LARAYA","",1.0
104303,5,6617,"LARAYA","",1.0
104304,6,6617,"LARAYA","",3.0
104305,7,6617,"LARAYA","",3.0
104306,2,6633,"LARAYA","",1.0
104307,1,6638,"LARAYA","",1.0
104308,2,6638,"LARAYA","",1.0
104309,3,6638,"LARAYA","",1.0
104310,4,6638,"LARAYA","",1.0
104311,2,6652,"LARAYA","",2.0
104312,4,6652,"LARAYA","",2.0
104313,5,6652,"LARAYA","",2.0
104314,8,6652,"LARAYA","",2.0
104315,1,6764,"LARAYA","",1.0
104316,2,6764,"LARAYA","",1.0
104317,3,6764,"LARAYA","",1.0
104318,4,6764,"LARAYA","",1.0
104319,6,6764,"LARAYA","",1.0
104320,7,6764,"LARAYA","",1.0
104321,9,6764,"LARAYA","",1.0
104322,10,6764,"LARAYA","",2.0
104323,3,6812,"LARAYA","",2.0
104324,5,6826,"LARAYA","",1.0
104325,10,6826,"LARAYA","",1.0
104326,1,6835,"LARAYA","",2.0
104327,2,6835,"LARAYA","",1.0
104328,2,6850,"LARAYA","",1.0
104329,3,6850,"LARAYA","",1.0
104330,10,6885,"LARAYA","",1.0
104331,8,7191,"LARAYA","",1.0
104332,10,7258,"LARAYA","",1.0
104333,9,7329,"LARAYA","",1.0
104334,2,7546,"LARAYA","",2.0
104335,10,7555,"LARAYA","L",1.0
104336,6,7618,"LARAYA","L",1.0
104337,7,7663,"LARAYA","",1.0
104338,6,7741,"LARAYA","",1.0
104339,2,7885,"LARAYA","",1.0
104340,5,7885,"LARAYA","",1.0
104341,7,7885,"LARAYA","",1.0
104342,9,7885,"LARAYA","",1.0
104343,2,7905,"LARAYA","",1.0
104344,3,7911,"LARAYA","",1.0
104345,5,7949,"LARAYA","",1.0
104346,5,7988,"LARAYA","",1.0
104347,7,7988,"LARAYA","",1.0
104348,10,8030,"LARAYA","",1.0
104349,9,8100,"LARAYA","",1.0
104350,7,8228,"LARAYA","",1.0
104351,8,8228,"LARAYA","",1.0
104352,1,8349,"LARAYA","",
104353,3,8349,"LARAYA","",
104354,9,8349,"LARAYA","",
104355,2,8594,"LARAYA","",1.0
104356,4,8594,"LARAYA","",1.0
104357,5,8594,"LARAYA","",1.0
104358,7,8594,"LARAYA","",2.0
104359,4,8728,"LARAYA","L",1.0
104360,2,8737,"LARAYA","L",1.0
104361,10,8737,"LARAYA","L",1.0
104362,3,8749,"LARAYA","",1.0
104363,6,8789,"LARAYA","",1.0
104364,6,8794,"LARAYA","",2.0
104365,7,8841,"LARAYA","",1.0
104366,2,8997,"LARAYA","",1.0
104367,4,9070,"LARAYA","",2.0
104368,9,9070,"LARAYA","",1.0
104369,9,9263,"LARAYA","",1.0
104370,5,9384,"LARAYA","",1.0
104371,10,9384,"LARAYA","",1.0
104372,8,9386,"LARAYA","",1.0
104373,2,9395,"LARAYA","",1.0
104374,3,9395,"LARAYA","",1.0
104375,9,9395,"LARAYA","",1.0
104376,2,9452,"LARAYA","",1.0
104377,3,9452,"LARAYA","",1.0
104378,5,9452,"LARAYA","",1.0
104379,9,9452,"LARAYA","",1.0
104380,10,9452,"LARAYA","",2.0
104381,1,9535,"LARAYA","L",1.0
104382,2,9535,"LARAYA","L",1.0
104383,3,9535,"LARAYA","L",1.0
104384,5,9535,"LARAYA","",1.0
104385,10,9535,"LARAYA","L",3.0
104386,2,9652,"LARAYA","",1.0
104387,5,9652,"LARAYA","",1.0
104388,7,9652,"LARAYA","",1.0
104389,8,9652,"LARAYA","",2.0
104390,9,9652,"LARAYA","",3.0
104391,10,9652,"LARAYA","",1.0
104392,2,9673,"LARAYA","",1.0
104393,9,9673,"LARAYA","",8.0
104394,2,13,"MANAURE","",1.0
104395,5,67,"MANAURE","",1.0
104396,1,70,"MANAURE","",1.0
104397,3,75,"MANAURE","",2.0
104398,6,75,"MANAURE","",1.0
104399,6,496,"MANAURE","L",1.0
104400,4,497,"MANAURE","L",1.0
104401,3,511,"MANAURE","",1.0
104402,6,527,"MANAURE","",1.0
104403,7,527,"MANAURE","",2.0
104404,7,498,"MANAURE","",2.0
104405,3,538,"MANAURE","L",1.0
104406,5,561,"MANAURE","L",1.0
104407,1,650,"MANAURE","",1.0
104408,3,650,"MANAURE","",1.0
104409,6,1265,"MANAURE","",2.0
104410,7,1265,"MANAURE","",4.0
104411,5,1436,"MANAURE","L",1.0
104412,1,1542,"MANAURE","L",4.0
104413,5,1594,"MANAURE","",1.0
104414,5,1611,"MANAURE","L",2.0
104415,1,1629,"MANAURE","L",1.0
104416,2,1629,"MANAURE","",1.0
104417,3,1629,"MANAURE","",1.0
104418,1,1670,"MANAURE","",1.0
104419,4,1673,"MANAURE","",1.0
104420,5,1715,"MANAURE","",1.0
104421,3,2000,"MANAURE","H",1.0
104422,4,2000,"MANAURE","H",1.0
104423,6,2000,"MANAURE","H",1.0
104424,6,2002,"MANAURE","",1.0
104425,1,2053,"MANAURE","",1.0
104426,5,2123,"MANAURE","",1.0
104427,3,2236,"MANAURE","L",1.0
104428,3,2240,"MANAURE","L",2.0
104429,3,2831,"MANAURE","",4.0
104430,1,2832,"MANAURE","L",1.0
104431,7,2865,"MANAURE","L",1.0
104432,3,3360,"MANAURE","",2.0
104433,6,3360,"MANAURE","",3.0
104434,7,3360,"MANAURE","",1.0
104435,2,3362,"MANAURE","",1.0
104436,5,3396,"MANAURE","",2.0
104437,7,3524,"MANAURE","",2.0
104438,2,3526,"MANAURE","",1.0
104439,6,3526,"MANAURE","",4.0
104440,7,3526,"MANAURE","",5.0
104441,5,3539,"MANAURE","",1.0
104442,6,3543,"MANAURE","",2.0
104443,3,3715,"MANAURE","",2.0
104444,6,3877,"MANAURE","L",2.0
104445,7,3878,"MANAURE","",1.0
104446,2,3939,"MANAURE","L",1.0
104447,3,3939,"MANAURE","L",1.0
104448,2,3978,"MANAURE","",2.0
104449,3,3978,"MANAURE","",4.0
104450,4,3978,"MANAURE","",1.0
104451,5,3991,"MANAURE","",1.0
104452,7,3991,"MANAURE","",1.0
104453,2,4014,"MANAURE","",1.0
104454,5,4129,"MANAURE","",2.0
104455,1,4322,"MANAURE","",1.0
104456,3,4323,"MANAURE","",1.0
104457,2,4336,"MANAURE","",1.0
104458,1,4356,"MANAURE","",2.0
104459,1,4357,"MANAURE","L",1.0
104460,4,4358,"MANAURE","",2.0
104461,5,4364,"MANAURE","",1.0
104462,2,4461,"MANAURE","",2.0
104463,3,4461,"MANAURE","",1.0
104464,1,4462,"MANAURE","",3.0
104465,4,4462,"MANAURE","",1.0
104466,7,4494,"MANAURE","",1.0
104467,2,4523,"MANAURE","",1.0
104468,5,4533,"MANAURE","",1.0
104469,1,4922,"MANAURE","",1.0
104470,5,4922,"MANAURE","",7.0
104471,2,5709,"MANAURE","L",1.0
104472,3,5709,"MANAURE","L",3.0
104473,6,5709,"MANAURE","L",2.0
104474,4,5738,"MANAURE","L",3.0
104475,1,6398,"MANAURE","",1.0
104476,3,6398,"MANAURE","",2.0
104477,4,6398,"MANAURE","",1.0
104478,4,6406,"MANAURE","",1.0
104479,2,6552,"MANAURE","L",1.0
104480,5,6552,"MANAURE","",3.0
104481,1,6986,"MANAURE","",4.0
104482,2,6986,"MANAURE","",4.0
104483,3,6986,"MANAURE","",1.0
104484,6,7089,"MANAURE","",3.0
104485,7,7089,"MANAURE","",1.0
104486,7,7249,"MANAURE","",2.0
104487,5,7564,"MANAURE","",1.0
104488,1,7654,"MANAURE","",1.0
104489,2,7654,"MANAURE","",3.0
104490,3,7654,"MANAURE","",1.0
104491,4,7654,"MANAURE","",3.0
104492,5,7654,"MANAURE","",1.0
104493,3,7682,"MANAURE","L",1.0
104494,5,7963,"MANAURE","",1.0
104495,2,8137,"MANAURE","",1.0
104496,1,8355,"MANAURE","",2.0
104497,2,8355,"MANAURE","",8.0
104498,3,8355,"MANAURE","",4.0
104499,4,8355,"MANAURE","",13.0
104500,6,8355,"MANAURE","",2.0
104501,7,8355,"MANAURE","",1.0
104502,3,8398,"MANAURE","",1.0
104503,6,8398,"MANAURE","",3.0
104504,7,8398,"MANAURE","",5.0
104505,4,8633,"MANAURE","",2.0
104506,2,8666,"MANAURE","",1.0
104507,1,8739,"MANAURE","L",2.0
104508,2,8739,"MANAURE","L",1.0
104509,4,8753,"MANAURE","",2.0
104510,5,8753,"MANAURE","",1.0
104511,7,8755,"MANAURE","L",3.0
104512,1,8775,"MANAURE","L",5.0
104513,1,8797,"MANAURE","",1.0
104514,2,8797,"MANAURE","",1.0
104515,3,8797,"MANAURE","",2.0
104516,3,8806,"MANAURE","L",1.0
104517,4,8806,"MANAURE","L",2.0
104518,1,9025,"MANAURE","",1.0
104519,6,9025,"MANAURE","",1.0
104520,7,9025,"MANAURE","",3.0
104521,7,9224,"MANAURE","",3.0
104522,5,9458,"MANAURE","L",3.0
104523,7,9570,"MANAURE","",1.0
104524,2,9581,"MANAURE","L",2.0
104525,2,9606,"MANAURE","",1.0
104526,2,9606,"MANAURE","",1.0
104527,3,9606,"MANAURE","",1.0
104528,4,9606,"MANAURE","",1.0
104529,10,38,"MURRI","",1.0
104530,3,144,"MURRI","",1.0
104531,4,302,"MURRI","",1.0
104532,5,303,"MURRI","",1.0
104533,8,304,"MURRI","",1.0
104534,10,304,"MURRI","",1.0
104535,7,319,"MURRI","",1.0
104536,10,319,"MURRI","",1.0
104537,8,322,"MURRI","",1.0
104538,9,323,"MURRI","",1.0
104539,4,397,"MURRI","",1.0
104540,6,415,"MURRI","",1.0
104541,10,557,"MURRI","L",1.0
104542,7,598,"MURRI","L",1.0
104543,9,697,"MURRI","",2.0
104544,1,746,"MURRI","H",1.0
104545,7,782,"MURRI","",3.0
104546,6,787,"MURRI","H",1.0
104547,4,806,"MURRI","H",1.0
104548,1,807,"MURRI","H",1.0
104549,7,808,"MURRI","H",1.0
104550,9,808,"MURRI","H",1.0
104551,8,820,"MURRI","H",1.0
104552,9,820,"MURRI","H",2.0
104553,5,831,"MURRI","H",1.0
104554,10,831,"MURRI","H",1.0
104555,3,847,"MURRI","",1.0
104556,10,847,"MURRI","",1.0
104557,10,859,"MURRI","",1.0
104558,1,902,"MURRI","H",1.0
104559,3,903,"MURRI","H",1.0
104560,10,960,"MURRI","",1.0
104561,2,982,"MURRI","",1.0
104562,5,983,"MURRI","",1.0
104563,9,983,"MURRI","",1.0
104564,4,989,"MURRI","",1.0
104565,10,989,"MURRI","",2.0
104566,1,994,"MURRI","",1.0
104567,5,994,"MURRI","",2.0
104568,6,994,"MURRI","",1.0
104569,3,996,"MURRI","",1.0
104570,6,996,"MURRI","",1.0
104571,7,996,"MURRI","",1.0
104572,8,996,"MURRI","",2.0
104573,9,996,"MURRI","",1.0
104574,2,1016,"MURRI","",1.0
104575,3,1016,"MURRI","",1.0
104576,1,1017,"MURRI","",1.0
104577,4,1017,"MURRI","",2.0
104578,7,1017,"MURRI","",1.0
104579,1,1045,"MURRI","",1.0
104580,6,1063,"MURRI","",2.0
104581,1,1207,"MURRI","H",1.0
104582,9,1207,"MURRI","H",1.0
104583,3,1277,"MURRI","",1.0
104584,6,1277,"MURRI","",1.0
104585,9,1366,"MURRI","L",1.0
104586,10,1366,"MURRI","L",1.0
104587,1,1563,"MURRI","L",1.0
104588,4,1563,"MURRI","H",1.0
104589,5,1568,"MURRI","H",1.0
104590,6,1568,"MURRI","H",2.0
104591,7,1568,"MURRI","H",1.0
104592,1,1691,"MURRI","",1.0
104593,6,1691,"MURRI","",1.0
104594,1,1692,"MURRI","",1.0
104595,9,1693,"MURRI","",1.0
104596,2,1733,"MURRI","",1.0
104597,7,1733,"MURRI","",1.0
104598,1,1911,"MURRI","",1.0
104599,7,1911,"MURRI","",1.0
104600,2,2016,"MURRI","H",1.0
104601,10,2084,"MURRI","",1.0
104602,7,2112,"MURRI","",1.0
104603,9,2112,"MURRI","",2.0
104604,4,2134,"MURRI","",1.0
104605,10,2135,"MURRI","",1.0
104606,2,2161,"MURRI","",1.0
104607,4,2161,"MURRI","",1.0
104608,5,2161,"MURRI","",1.0
104609,10,2161,"MURRI","",1.0
104610,9,2191,"MURRI","L",1.0
104611,7,2346,"MURRI","L",1.0
104612,5,2507,"MURRI","",1.0
104613,8,2507,"MURRI","",1.0
104614,5,2517,"MURRI","H",1.0
104615,10,2532,"MURRI","H",1.0
104616,1,2537,"MURRI","H",1.0
104617,1,2656,"MURRI","",1.0
104618,6,2656,"MURRI","",1.0
104619,8,2656,"MURRI","",1.0
104620,6,2853,"MURRI","L",1.0
104621,7,2853,"MURRI","L",1.0
104622,4,2858,"MURRI","L",1.0
104623,6,2858,"MURRI","",1.0
104624,7,2858,"MURRI","L",1.0
104625,8,2858,"MURRI","L",1.0
104626,3,2861,"MURRI","",2.0
104627,4,2861,"MURRI","L",1.0
104628,8,2864,"MURRI","L",1.0
104629,9,2915,"MURRI","H",1.0
104630,1,2935,"MURRI","",1.0
104631,5,2936,"MURRI","",1.0
104632,6,2936,"MURRI","",2.0
104633,9,2952,"MURRI","",1.0
104634,4,2955,"MURRI","",2.0
104635,2,2986,"MURRI","H",1.0
104636,4,2987,"MURRI","H",1.0
104637,5,2988,"MURRI","",1.0
104638,7,2988,"MURRI","",1.0
104639,4,2998,"MURRI","H",1.0
104640,5,2998,"MURRI","H",1.0
104641,5,2999,"MURRI","H",1.0
104642,4,3077,"MURRI","",1.0
104643,6,3089,"MURRI","L",1.0
104644,3,3312,"MURRI","",1.0
104645,2,3323,"MURRI","L",1.0
104646,2,3393,"MURRI","",3.0
104647,3,3415,"MURRI","",1.0
104648,6,3415,"MURRI","",1.0
104649,6,3790,"MURRI","",2.0
104650,6,3946,"MURRI","L",1.0
104651,7,3946,"MURRI","",1.0
104652,9,3946,"MURRI","",1.0
104653,2,4089,"MURRI","L",1.0
104654,6,4111,"MURRI","",1.0
104655,6,4113,"MURRI","",1.0
104656,10,4113,"MURRI","L",1.0
104657,1,4224,"MURRI","",1.0
104658,2,4224,"MURRI","",1.0
104659,3,4228,"MURRI","",2.0
104660,4,4229,"MURRI","",1.0
104661,4,4230,"MURRI","",1.0
104662,6,4231,"MURRI","",1.0
104663,6,4231,"MURRI","",2.0
104664,6,4232,"MURRI","",1.0
104665,6,4233,"MURRI","",1.0
104666,8,4234,"MURRI","",1.0
104667,9,4234,"MURRI","",1.0
104668,3,4540,"MURRI","",1.0
104669,5,4540,"MURRI","",1.0
104670,6,4540,"MURRI","",1.0
104671,7,4540,"MURRI","",1.0
104672,8,4540,"MURRI","",1.0
104673,9,4540,"MURRI","",1.0
104674,10,4540,"MURRI","",1.0
104675,9,4847,"MURRI","",1.0
104676,5,4889,"MURRI","H",1.0
104677,8,4890,"MURRI","H",1.0
104678,6,4961,"MURRI","L",1.0
104679,7,4961,"MURRI","H",3.0
104680,8,4961,"MURRI","H",2.0
104681,4,4990,"MURRI","",1.0
104682,5,4990,"MURRI","",2.0
104683,7,5229,"MURRI","",1.0
104684,2,5282,"MURRI","",1.0
104685,9,5282,"MURRI","",2.0
104686,10,5282,"MURRI","",1.0
104687,5,5293,"MURRI","",1.0
104688,6,5293,"MURRI","",1.0
104689,1,5375,"MURRI","",1.0
104690,2,5376,"MURRI","",1.0
104691,6,5376,"MURRI","",1.0
104692,7,5412,"MURRI","",1.0
104693,4,5760,"MURRI","L",2.0
104694,7,5760,"MURRI","",1.0
104695,4,5810,"MURRI","",1.0
104696,4,5926,"MURRI","",1.0
104697,4,5927,"MURRI","",1.0
104698,6,5928,"MURRI","",1.0
104699,6,5929,"MURRI","",1.0
104700,5,5930,"MURRI","",1.0
104701,7,5930,"MURRI","",1.0
104702,8,5930,"MURRI","",1.0
104703,10,5930,"MURRI","",2.0
104704,9,5931,"MURRI","",1.0
104705,9,5932,"MURRI","",2.0
104706,1,6001,"MURRI","H",1.0
104707,4,6002,"MURRI","",1.0
104708,5,6003,"MURRI","H",1.0
104709,7,6005,"MURRI","H",1.0
104710,4,6090,"MURRI","",1.0
104711,7,6090,"MURRI","",1.0
104712,1,6102,"MURRI","",1.0
104713,5,6103,"MURRI","",1.0
104714,9,6103,"MURRI","",1.0
104715,3,6107,"MURRI","",1.0
104716,4,6118,"MURRI","",1.0
104717,5,6118,"MURRI","",1.0
104718,10,6145,"MURRI","",1.0
104719,4,6222,"MURRI","L",1.0
104720,9,6222,"MURRI","L",1.0
104721,10,6269,"MURRI","L",1.0
104722,6,6358,"MURRI","",1.0
104723,9,6358,"MURRI","",1.0
104724,8,6364,"MURRI","",1.0
104725,1,6414,"MURRI","",1.0
104726,5,6421,"MURRI","",1.0
104727,10,6421,"MURRI","",1.0
104728,2,6493,"MURRI","",1.0
104729,8,6534,"MURRI","",1.0
104730,2,6555,"MURRI","",1.0
104731,6,6556,"MURRI","",1.0
104732,9,6556,"MURRI","",1.0
104733,10,6560,"MURRI","",1.0
104734,5,6561,"MURRI","",1.0
104735,8,6568,"MURRI","",1.0
104736,10,6592,"MURRI","",1.0
104737,2,6595,"MURRI","",1.0
104738,5,6595,"MURRI","",1.0
104739,10,6595,"MURRI","",1.0
104740,6,6620,"MURRI","",1.0
104741,1,6667,"MURRI","",1.0
104742,7,6667,"MURRI","",1.0
104743,1,6804,"MURRI","",1.0
104744,3,6804,"MURRI","",2.0
104745,4,6804,"MURRI","",1.0
104746,5,6804,"MURRI","",1.0
104747,6,6804,"MURRI","",2.0
104748,9,6804,"MURRI","",1.0
104749,10,6804,"MURRI","",3.0
104750,4,6857,"MURRI","",1.0
104751,2,6949,"MURRI","",1.0
104752,10,6963,"MURRI","",1.0
104753,5,7262,"MURRI","",1.0
104754,5,7263,"MURRI","",1.0
104755,6,7263,"MURRI","",1.0
104756,7,7263,"MURRI","",1.0
104757,3,7474,"MURRI","L",1.0
104758,7,7523,"MURRI","",1.0
104759,2,7546,"MURRI","H",1.0
104760,10,7548,"MURRI","",1.0
104761,3,7569,"MURRI","H",1.0
104762,6,7569,"MURRI","L",1.0
104763,10,7569,"MURRI","H",2.0
104764,8,7654,"MURRI","",1.0
104765,6,8011,"MURRI","",1.0
104766,3,8021,"MURRI","",1.0
104767,7,8095,"MURRI","L",1.0
104768,1,8100,"MURRI","",2.0
104769,2,8100,"MURRI","",2.0
104770,3,8100,"MURRI","",3.0
104771,7,8100,"MURRI","",1.0
104772,9,8100,"MURRI","",1.0
104773,4,8101,"MURRI","",1.0
104774,1,8105,"MURRI","",1.0
104775,2,8105,"MURRI","",1.0
104776,4,8105,"MURRI","",1.0
104777,6,8105,"MURRI","",2.0
104778,6,8129,"MURRI","",1.0
104779,4,8130,"MURRI","",1.0
104780,8,8225,"MURRI","",1.0
104781,5,8247,"MURRI","",4.0
104782,1,8263,"MURRI","",1.0
104783,6,8263,"MURRI","",1.0
104784,10,8263,"MURRI","",1.0
104785,1,8269,"MURRI","",1.0
104786,8,8310,"MURRI","",1.0
104787,4,8504,"MURRI","",1.0
104788,4,8719,"MURRI","L",1.0
104789,4,8719,"MURRI","L",1.0
104790,6,8719,"MURRI","L",1.0
104791,8,8719,"MURRI","L",1.0
104792,1,8789,"MURRI","",1.0
104793,5,8790,"MURRI","",1.0
104794,2,8984,"MURRI","",1.0
104795,3,8984,"MURRI","",1.0
104796,5,8984,"MURRI","",1.0
104797,9,8984,"MURRI","",1.0
104798,10,8984,"MURRI","",1.0
104799,7,8985,"MURRI","",2.0
104800,6,9084,"MURRI","",1.0
104801,4,9132,"MURRI","",1.0
104802,3,9141,"MURRI","L",1.0
104803,4,9141,"MURRI","L",1.0
104804,10,9141,"MURRI","",1.0
104805,6,9275,"MURRI","",1.0
104806,7,9275,"MURRI","",1.0
104807,7,9321,"MURRI","",1.0
104808,8,9321,"MURRI","",2.0
104809,1,9384,"MURRI","",1.0
104810,3,9523,"MURRI","",1.0
104811,6,9523,"MURRI","",1.0
104812,10,9705,"MURRI","L",1.0
104813,10,9754,"MURRI","",1.0
104814,6,147,"MARIQUIT","",1.0
104815,1,302,"MARIQUIT","",1.0
104816,6,302,"MARIQUIT","",1.0
104817,7,302,"MARIQUIT","",1.0
104818,9,302,"MARIQUIT","",1.0
104819,1,303,"MARIQUIT","",1.0
104820,6,397,"MARIQUIT","",1.0
104821,4,568,"MARIQUIT","",1.0
104822,8,568,"MARIQUIT","",1.0
104823,1,630,"MARIQUIT","L",1.0
104824,9,631,"MARIQUIT","L",1.0
104825,10,631,"MARIQUIT","L",1.0
104826,7,853,"MARIQUIT","",2.0
104827,8,853,"MARIQUIT","",1.0
104828,10,908,"MARIQUIT","",1.0
104829,1,960,"MARIQUIT","",3.0
104830,2,960,"MARIQUIT","",1.0
104831,5,960,"MARIQUIT","",11.0
104832,6,960,"MARIQUIT","",7.0
104833,7,960,"MARIQUIT","",5.0
104834,8,960,"MARIQUIT","",2.0
104835,9,960,"MARIQUIT","",5.0
104836,10,960,"MARIQUIT","",1.0
104837,2,1091,"MARIQUIT","",1.0
104838,3,1091,"MARIQUIT","",1.0
104839,7,1091,"MARIQUIT","",1.0
104840,8,1379,"MARIQUIT","L",1.0
104841,4,1473,"MARIQUIT","",1.0
104842,1,1474,"MARIQUIT","",1.0
104843,3,1474,"MARIQUIT","",1.0
104844,4,1474,"MARIQUIT","",1.0
104845,5,1474,"MARIQUIT","",1.0
104846,6,1474,"MARIQUIT","",3.0
104847,10,1474,"MARIQUIT","",1.0
104848,1,1550,"MARIQUIT","L",1.0
104849,2,1550,"MARIQUIT","L",2.0
104850,6,1580,"MARIQUIT","L",1.0
104851,7,1584,"MARIQUIT","",1.0
104852,7,1733,"MARIQUIT","",1.0
104853,4,1911,"MARIQUIT","",1.0
104854,7,1911,"MARIQUIT","",1.0
104855,10,1911,"MARIQUIT","",2.0
104856,10,1917,"MARIQUIT","",1.0
104857,4,2100,"MARIQUIT","",1.0
104858,6,2112,"MARIQUIT","",2.0
104859,3,2161,"MARIQUIT","",1.0
104860,4,2161,"MARIQUIT","",1.0
104861,5,2161,"MARIQUIT","",1.0
104862,6,2161,"MARIQUIT","",1.0
104863,5,2163,"MARIQUIT","",1.0
104864,2,2389,"MARIQUIT","",1.0
104865,4,2389,"MARIQUIT","",1.0
104866,5,2389,"MARIQUIT","",1.0
104867,6,2389,"MARIQUIT","",1.0
104868,9,2433,"MARIQUIT","",1.0
104869,3,2491,"MARIQUIT","",1.0
104870,5,2491,"MARIQUIT","",2.0
104871,3,2667,"MARIQUIT","",1.0
104872,1,2823,"MARIQUIT","L",1.0
104873,5,2823,"MARIQUIT","L",1.0
104874,9,2823,"MARIQUIT","L",1.0
104875,10,2823,"MARIQUIT","L",1.0
104876,6,2935,"MARIQUIT","",1.0
104877,1,3021,"MARIQUIT","L",1.0
104878,2,3021,"MARIQUIT","L",1.0
104879,10,3021,"MARIQUIT","L",1.0
104880,1,3077,"MARIQUIT","",2.0
104881,9,3077,"MARIQUIT","L",1.0
104882,2,3366,"MARIQUIT","",1.0
104883,3,3366,"MARIQUIT","",1.0
104884,7,3642,"MARIQUIT","",1.0
104885,1,3743,"MARIQUIT","",1.0
104886,2,3743,"MARIQUIT","",1.0
104887,3,3743,"MARIQUIT","",1.0
104888,4,3743,"MARIQUIT","",4.0
104889,7,3743,"MARIQUIT","",2.0
104890,10,3743,"MARIQUIT","",1.0
104891,5,3958,"MARIQUIT","",1.0
104892,1,3991,"MARIQUIT","",1.0
104893,2,3991,"MARIQUIT","",1.0
104894,5,3991,"MARIQUIT","",1.0
104895,9,3991,"MARIQUIT","",1.0
104896,10,3991,"MARIQUIT","",2.0
104897,6,4050,"MARIQUIT","L",1.0
104898,1,4224,"MARIQUIT","",1.0
104899,3,4228,"MARIQUIT","",1.0
104900,8,4229,"MARIQUIT","",1.0
104901,9,4229,"MARIQUIT","",1.0
104902,8,4230,"MARIQUIT","",1.0
104903,2,4304,"MARIQUIT","L",1.0
104904,10,4304,"MARIQUIT","L",1.0
104905,1,4322,"MARIQUIT","",1.0
104906,3,4323,"MARIQUIT","",1.0
104907,3,4324,"MARIQUIT","",1.0
104908,9,4337,"MARIQUIT","",1.0
104909,6,4356,"MARIQUIT","",1.0
104910,6,4357,"MARIQUIT","L",1.0
104911,9,4358,"MARIQUIT","L",1.0
104912,2,4497,"MARIQUIT","",1.0
104913,3,4536,"MARIQUIT","",1.0
104914,10,4601,"MARIQUIT","",1.0
104915,1,4767,"MARIQUIT","",1.0
104916,4,4768,"MARIQUIT","",1.0
104917,8,4768,"MARIQUIT","",3.0
104918,9,4768,"MARIQUIT","",3.0
104919,10,4768,"MARIQUIT","",1.0
104920,1,4854,"MARIQUIT","",6.0
104921,2,4854,"MARIQUIT","",6.0
104922,3,4854,"MARIQUIT","",7.0
104923,4,4854,"MARIQUIT","",1.0
104924,7,4854,"MARIQUIT","",1.0
104925,9,4854,"MARIQUIT","",1.0
104926,10,4854,"MARIQUIT","",6.0
104927,1,5099,"MARIQUIT","",3.0
104928,2,5099,"MARIQUIT","",3.0
104929,4,5099,"MARIQUIT","",1.0
104930,8,5099,"MARIQUIT","",2.0
104931,9,5099,"MARIQUIT","",5.0
104932,10,5099,"MARIQUIT","",3.0
104933,1,5282,"MARIQUIT","",3.0
104934,2,5282,"MARIQUIT","",2.0
104935,3,5282,"MARIQUIT","",2.0
104936,8,5282,"MARIQUIT","",1.0
104937,9,5282,"MARIQUIT","",1.0
104938,6,5293,"MARIQUIT","",1.0
104939,8,5917,"MARIQUIT","",1.0
104940,9,6276,"MARIQUIT","",1.0
104941,7,6326,"MARIQUIT","",3.0
104942,8,6326,"MARIQUIT","",1.0
104943,2,6364,"MARIQUIT","",1.0
104944,3,6365,"MARIQUIT","",2.0
