Species,ScieName,SpeciesGrp,YearC,Decade,Status,PartyName,Flag,Fleet,Stock,SampArea,AreaT1,SpcGearGrp,GearGrp,GearCode,CatchTypeCode,QualInfoCode,Qty_t
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,ATN,unkn,WTRO,Longline,LL,LLHB,L,RPT1,9.364
SPN,Sphyrna spp,5-Sharks (other),2010,2010,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,RPT1,31.918
SHX,Squaliformes,5-Sharks (other),2010,2010,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,LL,LLHB,L,RPT1,7.42
SHX,Squaliformes,5-Sharks (other),2010,2010,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,RPT1,320.152
SHX,Squaliformes,5-Sharks (other),2010,2010,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TOBAG,A+M,unkn,WTRO,All gears,SU,SURF,L,RPT1,0.262
CCE,Carcharhinus leucas,5-Sharks (other),2007,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,0.229
CCL,Carcharhinus limbatus,5-Sharks (other),2007,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,19.689
TIG,Galeocerdo cuvier,5-Sharks (other),2007,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,0.041
GNC,Ginglymostoma cirratum,5-Sharks (other),2007,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,1.317
SDV,Mustelus spp,5-Sharks (other),2007,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,645.119
SPN,Sphyrna spp,5-Sharks (other),2007,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,7.47
SHX,Squaliformes,5-Sharks (other),2007,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,382.322
THR,Alopias spp,5-Sharks (other),2008,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,0.171
CCE,Carcharhinus leucas,5-Sharks (other),2008,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,10.229
CCL,Carcharhinus limbatus,5-Sharks (other),2008,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,16.253
CCR,Carcharhinus porosus,5-Sharks (other),2008,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,0.461
CCS,Carcharhinus signatus,5-Sharks (other),2008,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,0.047
TIG,Galeocerdo cuvier,5-Sharks (other),2008,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,0.466
GNC,Ginglymostoma cirratum,5-Sharks (other),2008,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,0.412
SDV,Mustelus spp,5-Sharks (other),2008,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,363.088
SPN,Sphyrna spp,5-Sharks (other),2008,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,35.871
SHX,Squaliformes,5-Sharks (other),2008,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,UNKN,326.328
CCE,Carcharhinus leucas,5-Sharks (other),2009,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,RPT1,0.101
CCL,Carcharhinus limbatus,5-Sharks (other),2009,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,RPT1,2.902
TIG,Galeocerdo cuvier,5-Sharks (other),2009,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,RPT1,0.035
GNC,Ginglymostoma cirratum,5-Sharks (other),2009,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,RPT1,1.843
SDV,Mustelus spp,5-Sharks (other),2009,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,RPT1,209.748
SPN,Sphyrna spp,5-Sharks (other),2009,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,RPT1,31.918
SHX,Squaliformes,5-Sharks (other),2009,2000,CP,TRINIDAD and TOBAGO,Trinidad and Tobago,TTO-TTO-TRINID,A+M,unkn,WTRO,All gears,SU,SURF,L,RPT1,320.152
TIG,Galeocerdo cuvier,5-Sharks (other),2010,2010,CP,UNITED KINGDOM (O.Territories),UK.Bermuda,UK.BMU,A+M,unkn,NW,All gears,RR,RR,C,RPT1,1.56
SMA,Isurus oxyrinchus,4-Sharks (major),2010,2010,CP,UNITED KINGDOM (O.Territories),UK.Bermuda,UK.BMU,ATN,unkn,NW,Other surf.,RR,RR,C,RPT1,0.132
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,UNITED KINGDOM (O.Territories),UK.Bermuda,UK.BMU,ATN,unkn,NW,Longline,LL,LLSWO,DD,RPT1,0.16
RSK,Carcharhinidae,5-Sharks (other),2010,2010,CP,UNITED KINGDOM (O.Territories),UK.Bermuda,UK.BMU,A+M,unkn,NW,All gears,RR,RR,C,RPT1,1.828
SDV,Mustelus spp,5-Sharks (other),2010,2010,CP,UNITED KINGDOM (O.Territories),UK.Bermuda,UK.BMU,A+M,unkn,NW,All gears,RR,RR,C,RPT1,0.564
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,UNITED KINGDOM (O.Territories),UK.Bermuda,UK.BMU,ATN,unkn,NW,Other surf.,RR,RR,C,RPT1,0.046
SMA,Isurus oxyrinchus,4-Sharks (major),2010,2010,CP,UNITED KINGDOM (O.Territories),UK.Bermuda,UK.BMU,ATN,unkn,NW,Longline,LL,LLSWO,C,RPT1,0.027
CCL,Carcharhinus limbatus,5-Sharks (other),2010,2010,CP,VENEZUELA,Venezuela,VEN,A+M,BIL93,NW,All gears,LL,LL,C,RPT1,0.15
SMA,Isurus oxyrinchus,4-Sharks (major),2010,2010,CP,VENEZUELA,Venezuela,VEN,ATN,BIL93,NW,Longline,LL,LL,C,RPT1,21.871
SPL,Sphyrna lewini,5-Sharks (other),2010,2010,CP,VENEZUELA,Venezuela,VEN,A+M,BIL93,NW,All gears,LL,LL,C,RPT1,0
SHX,Squaliformes,5-Sharks (other),2010,2010,CP,VENEZUELA,Venezuela,VEN,A+M,BIL93,NW,All gears,LL,LL,C,RPT1,34.702
CCE,Carcharhinus leucas,5-Sharks (other),2010,2010,CP,VENEZUELA,Venezuela,VEN,A+M,BIL93,NW,All gears,LL,LL,C,RPT1,0.055
SHX,Squaliformes,5-Sharks (other),2010,2010,CP,VENEZUELA,Venezuela,VEN.ARTISANAL,A+M,unkn,NW,All gears,GN,GILL,C,RPT1,13.879
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-BELEM,ATS,unkn,SW,Longline,LL,LL,C,RPT1,79.599213
RSK,Carcharhinidae,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-BELEM,A+M,unkn,SW,All gears,LL,LL,C,RPT1,8.368922
BTH,Alopias superciliosus,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-BELEM,A+M,unkn,SW,All gears,LL,LL,C,RPT1,1.066362
SPN,Sphyrna spp,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-BELEM,A+M,unkn,SW,All gears,LL,LL,C,RPT1,4.534893
SMA,Isurus oxyrinchus,4-Sharks (major),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-BELEM,ATS,unkn,SW,Longline,LL,LL,C,RPT1,5.763731021
TIG,Galeocerdo cuvier,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-BELEM,A+M,unkn,SW,All gears,LL,LL,C,RPT1,0.617702
CVX,Carcharhiniformes,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-BELEM,A+M,unkn,SW,All gears,LL,LL,C,RPT1,34.330127
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-NATAL,ATS,unkn,SW,Longline,LL,LL,C,RPT1,463.457496
RSK,Carcharhinidae,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-NATAL,A+M,unkn,SW,All gears,LL,LL,C,RPT1,60.165541
BTH,Alopias superciliosus,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-NATAL,A+M,unkn,SW,All gears,LL,LL,C,RPT1,4.220137
SPN,Sphyrna spp,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-NATAL,A+M,unkn,SW,All gears,LL,LL,C,RPT1,16.849584
SMA,Isurus oxyrinchus,4-Sharks (major),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-NATAL,ATS,unkn,SW,Longline,LL,LL,C,RPT1,29.73398991
TIG,Galeocerdo cuvier,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-NATAL,A+M,unkn,SW,All gears,LL,LL,C,RPT1,4.521791
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,BRAZIL,Brazil,BRA-ESP-NATAL,ATS,unkn,SW,Longline,LL,LL,C,RPT1,346.2874799
RSK,Carcharhinidae,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-ESP-NATAL,A+M,unkn,SW,All gears,LL,LL,C,RPT1,44.954659
BTH,Alopias superciliosus,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-ESP-NATAL,A+M,unkn,SW,All gears,LL,LL,C,RPT1,3.153214
SPN,Sphyrna spp,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-ESP-NATAL,A+M,unkn,SW,All gears,LL,LL,C,RPT1,12.58972
SMA,Isurus oxyrinchus,4-Sharks (major),2010,2010,CP,BRAZIL,Brazil,BRA-ESP-NATAL,ATS,unkn,SW,Longline,LL,LL,C,RPT1,22.216726
TIG,Galeocerdo cuvier,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-ESP-NATAL,A+M,unkn,SW,All gears,LL,LL,C,RPT1,3.378604
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-RECIFE,ATS,unkn,SW,Longline,LL,LL,C,RPT1,25.5178
RSK,Carcharhinidae,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-RECIFE,A+M,unkn,SW,All gears,LL,LL,C,RPT1,0.637
SPN,Sphyrna spp,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-RECIFE,A+M,unkn,SW,All gears,LL,LL,C,RPT1,0.0868
SMA,Isurus oxyrinchus,4-Sharks (major),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-RECIFE,ATS,unkn,SW,Longline,LL,LL,C,RPT1,1.372
TIG,Galeocerdo cuvier,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-RECIFE,A+M,unkn,SW,All gears,LL,LL,C,RPT1,0.182
CVX,Carcharhiniformes,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-RECIFE,A+M,unkn,SW,All gears,LL,LL,C,RPT1,0.182
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-ITAJAI,ATS,unkn,SW,Longline,LL,LL,C,RPT1,461.2986
BTH,Alopias superciliosus,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-ITAJAI,A+M,unkn,SW,All gears,LL,LL,C,RPT1,11.5276
SPN,Sphyrna spp,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-ITAJAI,A+M,unkn,SW,All gears,LL,LL,C,RPT1,32.6634
SMA,Isurus oxyrinchus,4-Sharks (major),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-ITAJAI,ATS,unkn,SW,Longline,LL,LL,C,RPT1,59.7408
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-RGRANDE,ATS,unkn,SW,Longline,LL,LL,C,RPT1,111.38202
RSK,Carcharhinidae,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-RGRANDE,A+M,unkn,SW,All gears,LL,LL,C,RPT1,11.71051004
BTH,Alopias superciliosus,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-RGRANDE,A+M,unkn,SW,All gears,LL,LL,C,RPT1,1.492144
SPN,Sphyrna spp,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-RGRANDE,A+M,unkn,SW,All gears,LL,LL,C,RPT1,6.345609
SMA,Isurus oxyrinchus,4-Sharks (major),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-RGRANDE,ATS,unkn,SW,Longline,LL,LL,C,RPT1,8.065104901
TIG,Galeocerdo cuvier,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-RGRANDE,A+M,unkn,SW,All gears,LL,LL,C,RPT1,0.864342032
CVX,Carcharhiniformes,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-RGRANDE,A+M,unkn,SW,All gears,LL,LL,C,RPT1,48.03764706
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-SANTOS,ATS,unkn,SW,Longline,LL,LL,C,RPT1,12.956039
RSK,Carcharhinidae,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-SANTOS,A+M,unkn,SW,All gears,LL,LL,C,RPT1,0.438082
BTH,Alopias superciliosus,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-SANTOS,A+M,unkn,SW,All gears,LL,LL,C,RPT1,0.638666
SPN,Sphyrna spp,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-SANTOS,A+M,unkn,SW,All gears,LL,LL,C,RPT1,1.103311
SMA,Isurus oxyrinchus,4-Sharks (major),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-SANTOS,ATS,unkn,SW,Longline,LL,LL,C,RPT1,0.80888
TIG,Galeocerdo cuvier,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-SANTOS,A+M,unkn,SW,All gears,LL,LL,C,RPT1,0.020117012
CVX,Carcharhiniformes,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-ITAIPAVA,A+M,unkn,SW,All gears,UN,UNCL,C,RPT1,645.504689
CVX,Carcharhiniformes,5-Sharks (other),2010,2010,CP,BRAZIL,Brazil,BRA-BRA-RJANERO,A+M,unkn,SW,All gears,UN,UNCL,C,RPT1,85.90774895
POR,Lamna nasus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL94B,NE,All gears,LL,LLHB,L,RPT1,2.472
POR,Lamna nasus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL94C,NE,All gears,LL,LLHB,L,RPT1,0.768
POR,Lamna nasus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL92,NW,All gears,LL,LLHB,L,RPT1,0
POR,Lamna nasus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL93,NW,All gears,LL,LLHB,L,RPT1,0
POR,Lamna nasus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL94A,NW,All gears,LL,LLHB,L,RPT1,9.885
POR,Lamna nasus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATS,BIL97,SE,All gears,LL,LLHB,L,RPT1,24.606
POR,Lamna nasus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATS,BIL96,SW,All gears,LL,LLHB,L,RPT1,9.729
POR,Lamna nasus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,MED,BIL95,MEDI,All gears,LL,LLHB,L,RPT1,0
BSH,Prionace glauca,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL94B,NE,Longline,LL,LLHB,L,RPT1,1091.553
BSH,Prionace glauca,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL94C,NE,Longline,LL,LLHB,L,RPT1,642.811
BSH,Prionace glauca,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL92,NW,Longline,LL,LLHB,L,RPT1,43.637
BSH,Prionace glauca,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL93,NW,Longline,LL,LLHB,L,RPT1,32.49
BSH,Prionace glauca,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL94A,NW,Longline,LL,LLHB,L,RPT1,196.176
BSH,Prionace glauca,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATS,BIL97,SE,Longline,LL,LLHB,L,RPT1,806.209
BSH,Prionace glauca,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATS,BIL96,SW,Longline,LL,LLHB,L,RPT1,175.069
BSH,Prionace glauca,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,MED,BIL95,MEDI,Longline,LL,LLHB,L,RPT1,0.274
SMA,Isurus oxyrinchus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL94B,NE,Longline,LL,LLHB,L,RPT1,48.499
SMA,Isurus oxyrinchus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL94C,NE,Longline,LL,LLHB,L,RPT1,21.289
SMA,Isurus oxyrinchus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL92,NW,Longline,LL,LLHB,L,RPT1,6.324
SMA,Isurus oxyrinchus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL93,NW,Longline,LL,LLHB,L,RPT1,3.153
SMA,Isurus oxyrinchus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATN,BIL94A,NW,Longline,LL,LLHB,L,RPT1,19.124
SMA,Isurus oxyrinchus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATS,BIL97,SE,Longline,LL,LLHB,L,RPT1,72.267
SMA,Isurus oxyrinchus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,ATS,BIL96,SW,Longline,LL,LLHB,L,RPT1,36.009
SMA,Isurus oxyrinchus,4-Sharks (major),2009,2000,CP,JAPAN,Japan,JPN,MED,BIL95,MEDI,Longline,LL,LLHB,L,RPT1,0
ALV,Alopias vulpinus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94B,AZOR,All gears,SU,SURF,C,RPT1,0.27
ALV,Alopias vulpinus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94C,AZOR,All gears,SU,SURF,C,RPT1,0.36
ALV,Alopias vulpinus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94B,NE,All gears,PS,PS,C,RPT1,0.013
ALV,Alopias vulpinus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94C,NE,All gears,LL,LL-surf,C,RPT1,0.0765
ALV,Alopias vulpinus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL96,SW,All gears,LL,LL-surf,C,RPT1,5.2
ASK,Squatinidae,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL97,SE,All gears,SU,SURF,C,RPT1,2.655
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATN,BIL94C,AZOR,Longline,LL,LL-surf,C,RPT1,0.3
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATN,BIL94B,AZOR,Longline,LL,LL-surf,C,RPT1,1900.87
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATN,BIL94B,CVER,Longline,LL,LL-surf,C,RPT1,694.022
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATN,BIL94B,MDRA,Longline,LL,LL-surf,C,RPT1,33.833
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATN,BIL94B,NE,Other surf.,PS,PS,C,RPT1,5.0314
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATS,BIL97,SOUT,Longline,LL,LL-surf,C,RPT1,566.382
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATN,BIL94A,NW,Longline,LL,LL-surf,C,RPT1,104.554
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATS,BIL97,NAMI,Longline,LL,LL-surf,C,RPT1,1814.336
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATS,BIL96,SW,Longline,LL,LL-surf,C,RPT1,2641.401
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATS,BIL97,SE,Longline,LL,LL-surf,C,RPT1,1315.904
BSH,Prionace glauca,4-Sharks (major),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATN,BIL94A,NWC,Longline,LL,LL-surf,C,RPT1,90.185
BTH,Alopias superciliosus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94B,NE,All gears,LL,LL-surf,C,RPT1,0.7
CPL,Centrophorus lusitanicus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94B,NE,All gears,SU,SURF,C,RPT1,271.38961
CYO,Centroscymnus coelolepis,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94B,NE,All gears,SU,SURF,C,RPT1,0.57
DCA,Deania calcea,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94B,NE,All gears,SU,SURF,C,RPT1,1.553
DGS,Squalus acanthias,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL97,SE,All gears,SU,SURF,C,RPT1,10.145
FAL,Carcharhinus falciformis,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94B,NE,All gears,SU,SURF,C,RPT1,0.00972
FAL,Carcharhinus falciformis,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL97,SE,All gears,LL,LL-surf,C,RPT1,0.315
FAL,Carcharhinus falciformis,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL96,SW,All gears,LL,LL-surf,C,RPT1,0.54
GAG,Galeorhinus galeus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94B,NE,All gears,LL,LL-surf,C,RPT1,0.0139
GSK,Somniosus microcephalus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94B,NE,All gears,SU,SURF,C,RPT1,0.072
GSK,Somniosus microcephalus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94A,NW,All gears,SU,SURF,C,RPT1,8.72
GUP,Centrophorus granulosus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94B,NE,All gears,SU,SURF,C,RPT1,3.752
GUQ,Centrophorus squamosus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94B,NE,All gears,SU,SURF,C,RPT1,2.132
LMA,Isurus paucus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94B,NE,All gears,LL,LL-surf,C,RPT1,0.986
LMA,Isurus paucus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL96,SW,All gears,LL,LL-surf,C,RPT1,0.814
OCS,Carcharhinus longimanus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL94B,CVER,All gears,LL,LL-surf,C,RPT1,0.217
OCS,Carcharhinus longimanus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL97,NE,All gears,LL,LL-surf,C,RPT1,1.58
OCS,Carcharhinus longimanus,5-Sharks (other),2010,2010,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,A+M,BIL97,SE,All gears,LL,LL-surf,C,RPT1,1.846
